danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,title,artist,label
0.584,0.7,-4.251,0.0506,0.512,2.43e-05,0.13,0.549,163.953,better in time,leona lewis,0
0.579,0.443,-6.972,0.0255,0.479,3.15e-06,0.11,0.288,127.814,home,blake shelton,0
0.703,0.444,-9.331,0.0417,0.559,0.0,0.0973,0.712,150.96,i'm yours,jason mraz,0
0.533,0.83,-3.092,0.0324,0.011,2.98e-06,0.0801,0.249,120.028,rise above this,seether,0
0.599,0.626,-6.622,0.0339,0.0108,8.8e-06,0.158,0.708,119.837,pork and beans,weezer,0
0.786,0.859,-3.744,0.0331,0.261,0.00016,0.11,0.964,129.948,mercy,duffy,0
0.824,0.682,-4.624,0.145,0.00126,0.204,0.0503,0.39,130.026,i kissed a girl,katy perry,0
0.652,0.767,-10.445,0.0372,0.0355,6.92e-06,0.397,0.73,132.017,good time,alan jackson,0
0.429,0.966,-4.605,0.0733,0.000209,0.124,0.371,0.525,179.956,indestructible,disturbed,0
0.528,0.831,-3.607,0.0429,9.43e-05,0.0,0.141,0.632,131.094,that's what you get,paramore,0
0.396,0.451,-7.109,0.0362,0.177,0.0,0.103,0.358,169.518,fall for you,secondhand serenade,0
0.512,0.864,-4.146,0.0338,0.000821,0.0,0.0982,0.527,138.018,addicted,saving abel,0
0.508,0.821,-5.279,0.0395,0.223,0.0,0.316,0.463,75.057,thunder,boys like girls,0
0.701,0.865,-3.629,0.0283,0.0212,0.0,0.0956,0.88,102.998,all summer long,kid rock,0
0.447,0.848,-6.175,0.222,0.033,7.46e-05,0.65,0.485,172.253,paper planes,m.i.a.,0
0.767,0.881,-3.988,0.0301,0.00133,0.000139,0.0551,0.961,130.018,cry for you,september,0
0.334,0.982,-2.293,0.0619,9.11e-05,0.149,0.106,0.501,126.883,the day that never comes,metallica,0
0.672,0.623,-5.699,0.0297,0.241,0.0,0.0848,0.617,92.018,come on get higher,matt nathanson,0
0.617,0.741,-3.97,0.0311,0.131,0.0,0.0772,0.306,118.984,love story,taylor swift,0
0.55,0.938,-3.556,0.0522,0.00171,2.18e-05,0.555,0.433,133.99,i don't care,fall out boy,0
0.504,0.957,-2.657,0.0529,0.00298,0.0,0.187,0.676,135.013,bad girlfriend,theory of a deadman,0
0.83,0.857,-4.194,0.152,0.262,0.0,0.413,0.607,137.982,right now (na na na),akon,0
0.536,0.89,-5.222,0.0601,0.000354,0.00165,0.133,0.205,115.998,gotta be somebody,nickelback,1
0.557,0.8,-8.477,0.0601,0.00132,0.0012,0.0906,0.582,135.47,human,the killers,0
0.415,0.816,-3.831,0.0333,0.0299,2.09e-05,0.129,0.264,136.017,without you,hinder,0
0.578,0.727,-4.872,0.0332,0.0304,1.99e-05,0.172,0.885,170.593,you are the best thing,ray lamontagne,0
0.616,0.47,-6.092,0.0253,0.291,0.0,0.111,0.325,80.03,chasing pavements,adele,0
0.534,0.708,-5.732,0.0402,0.089,0.0,0.192,0.488,130.639,broken,lifehouse,0
0.663,0.977,-3.024,0.0575,0.00137,1.77e-05,0.173,0.746,129.975,something in your mouth,nickelback,0
0.28,0.87,-4.219,0.0592,0.000686,0.00608,0.101,0.284,164.057,decode,paramore,0
0.514,0.637,-6.418,0.0363,0.213,2.24e-06,0.389,0.18,80.401,leave out all the rest,linkin park,0
0.485,0.911,-5.749,0.0355,8.67e-05,0.0,0.092,0.568,89.956,if today was your last day,nickelback,0
0.725,0.675,-6.8,0.0368,0.0165,0.0,0.0537,0.595,99.979,gives you hell,the all-american rejects,0
0.338,0.803,-5.412,0.0413,0.0187,0.0,0.136,0.4,151.994,you found me,the fray,0
0.489,0.748,-5.488,0.0311,0.033,0.0,0.144,0.385,147.998,i'd come for you,nickelback,0
0.544,0.802,-4.152,0.0282,0.00155,7.34e-05,0.122,0.59,130.022,never gonna be alone,nickelback,0
0.46,0.796,-4.501,0.0333,0.00107,0.0,0.106,0.182,100.011,second chance,shinedown,0
0.755,0.901,-3.152,0.0893,0.0451,0.0373,0.363,0.959,145.042,that's not my name,the ting tings,0
0.285,0.462,-6.166,0.0291,0.428,5.61e-06,0.122,0.0923,142.365,run,leona lewis,0
0.851,0.818,-4.637,0.0789,0.112,2.94e-06,0.0945,0.808,119.006,poker face,lady gaga,0
0.441,0.8,-3.268,0.0365,0.267,0.0,0.101,0.204,151.011,angels on the moon,thriving ivory,0
0.469,0.943,-4.196,0.102,6.07e-05,0.00547,0.0717,0.358,134.031,careless whisper,seether,0
0.625,0.699,-6.416,0.0729,0.13,0.0,0.238,0.717,75.974,wavin' flag,k'naan,0
0.451,0.931,-3.871,0.0719,0.00076,0.0049,0.361,0.172,122.961,kids,mgmt,0
0.415,0.781,-6.947,0.0357,0.00401,0.0,0.126,0.261,142.966,not meant to be,theory of a deadman,0
0.559,0.955,-3.924,0.0412,0.00237,7.06e-05,0.0566,0.957,129.98,know your enemy,green day,0
0.657,0.714,-4.986,0.0265,0.23,0.000744,0.127,0.361,141.967,people are crazy,billy currington,0
0.508,0.823,-3.711,0.031,0.00741,0.0,0.104,0.152,95.98,no surprise,daughtry,0
0.493,0.808,-3.365,0.0362,0.000235,0.0,0.0983,0.38,117.971,new divide,linkin park,1
0.636,0.849,-7.075,0.106,0.0438,0.0,0.372,0.917,156.036,ain't no rest for the wicked,cage the elephant,0
0.23,0.492,-5.767,0.0317,0.568,8.18e-06,0.176,0.262,160.139,never say never,the fray,0
0.26,0.719,-4.765,0.0364,0.048,0.0,0.454,0.419,159.072,21 guns,green day,0
0.328,0.939,-1.654,0.0423,4.93e-05,0.0065,0.337,0.329,185.971,sound of madness,shinedown,0
0.44,0.976,-3.17,0.141,0.00177,3.39e-06,0.16,0.412,150.005,love drunk,boys like girls,0
0.522,0.964,-2.645,0.095,0.00109,0.000389,0.0387,0.51,170.944,ignorance,paramore,0
0.69,0.856,-2.549,0.0376,0.0689,7.82e-05,0.0761,0.74,145.966,one time,justin bieber,0
0.633,0.429,-6.784,0.0381,0.0444,0.0,0.132,0.52,143.793,if it kills me,jason mraz,0
0.629,0.174,-9.697,0.141,0.616,0.0,0.118,0.305,134.295,she is love,parachute,0
0.762,0.702,-5.87,0.0432,0.0167,0.0,0.314,0.898,127.029,evacuate the dancefloor,cascada,0
0.706,0.751,-6.323,0.0708,0.173,0.0,0.168,0.195,91.031,replay,iyaz,0
0.512,0.662,-6.797,0.0439,0.0275,0.0,0.118,0.472,180.114,fireflies,owl city,0
0.328,0.926,-3.187,0.0756,0.00123,0.0,0.127,0.392,194.877,overcome,creed,0
0.761,0.734,-2.871,0.0428,0.129,0.0,0.086,0.375,114.907,paparazzi,lady gaga,0
0.434,0.939,-2.983,0.0593,0.0425,0.0,0.491,0.569,159.932,awake and alive,skillet,0
0.538,0.953,-3.685,0.0562,0.000169,5.49e-06,0.365,0.646,107.983,i will not bow,breaking benjamin,0
0.578,0.897,-3.906,0.0357,0.000666,0.0,0.0924,0.737,115.491,break,three days grace,0
0.441,0.845,-3.315,0.0462,3.28e-06,0.0533,0.723,0.304,113.989,check my brain,alice in chains,0
0.426,0.792,-4.709,0.0374,0.000495,5.1e-06,0.142,0.557,161.994,wheels,foo fighters,0
0.589,0.893,-2.948,0.0397,0.0273,0.0,0.343,0.94,92.011,live like we're dying,kris allen,0
0.587,0.882,-3.794,0.0487,0.0385,0.0,0.32,0.707,131.008,it's my life / confessions part ii,glee cast,0
0.243,0.91,-5.193,0.111,0.066,3.37e-06,0.137,0.252,193.95,halo / walking on sunshine,glee cast,0
0.529,0.948,-3.527,0.0474,0.258,9.35e-06,0.283,0.65,146.024,all the right moves,onerepublic,0
0.538,0.925,-3.178,0.0392,0.00209,0.0,0.258,0.443,98.016,rain,creed,0
0.584,0.509,-13.109,0.0287,0.267,0.00252,0.36,0.367,90.457,who says,john mayer,0
0.293,0.817,-5.432,0.0852,0.0401,3.4e-05,0.13,0.145,165.0,kings and queens,thirty seconds to mars,0
0.582,0.529,-7.637,0.0248,0.00961,0.000554,0.113,0.567,166.134,vanilla twilight,owl city,0
0.695,0.921,-3.752,0.0363,0.00314,5.26e-05,0.0842,0.714,119.007,bad romance,lady gaga,1
0.681,0.593,-9.327,0.0251,0.435,0.000117,0.106,0.731,115.058,half of my heart,john mayer,0
0.624,0.554,-8.113,0.0225,0.191,0.00131,0.299,0.311,97.031,heartbreak warfare,john mayer,0
0.286,0.378,-8.752,0.0382,0.803,0.000518,0.107,0.113,69.316,i dreamed a dream,susan boyle,0
0.631,0.757,-6.005,0.0254,0.00703,0.0,0.348,0.649,106.885,last christmas,glee cast,0
0.434,0.764,-3.45,0.0299,0.0534,0.0,0.437,0.309,51.316,life after you,daughtry,0
0.402,0.723,-5.26,0.0579,0.0663,2e-06,0.233,0.224,160.047,this is war,thirty seconds to mars,0
0.543,0.919,-4.831,0.0415,0.000441,0.0,0.238,0.498,125.017,halfway gone,lifehouse,0
0.484,0.368,-7.784,0.0341,0.74,3.82e-05,0.118,0.142,92.923,empire state of mind (part ii) broken down,alicia keys,0
0.473,0.348,-11.1,0.0288,0.721,7.42e-05,0.0823,0.283,107.819,just breathe,pearl jam,0
0.346,0.61,-5.818,0.15,0.198,0.0,0.117,0.235,68.552,one day,matisyahu,0
0.674,0.882,-2.771,0.0477,0.000441,6.47e-05,0.068,0.682,123.016,bulletproof,la roux,0
0.622,0.931,-4.66,0.0507,0.106,2.45e-06,0.328,0.521,108.051,rain is a good thing,luke bryan,0
0.507,0.875,-7.697,0.0389,0.00257,0.0,0.346,0.647,160.079,this afternoon,nickelback,0
0.855,0.954,-1.19,0.264,0.529,0.0,0.205,0.668,114.635,not afraid,eminem,1
0.554,0.949,-4.928,0.0787,0.000318,9.98e-05,0.2,0.233,129.984,nightmare,avenged sevenfold,0
0.609,0.947,-5.823,0.234,0.0389,0.0,0.956,0.177,105.012,safety dance,glee cast,0
0.452,0.563,-6.607,0.0272,0.144,0.0,0.143,0.209,137.715,the only exception,paramore,0
0.769,0.678,-3.725,0.0315,0.427,8.04e-06,0.0939,0.581,106.953,pretty good at drinkin' beer,billy currington,0
0.482,0.829,-5.576,0.0437,0.00034,0.0,0.378,0.739,147.99,animal,neon trees,0
0.722,0.826,-5.464,0.108,0.227,4.06e-06,0.222,0.494,127.929,beautiful monster,ne-yo,0
0.516,0.764,-6.223,0.0366,0.0717,0.0,0.115,0.376,148.021,secrets,onerepublic,0
0.676,0.762,-4.172,0.0351,0.461,0.0,0.0574,0.81,119.003,king of anything,sara bareilles,0
0.373,0.348,-6.142,0.0314,0.728,0.0,0.12,0.0899,74.885,jar of hearts,christina perri,0
0.606,0.497,-6.611,0.0277,0.348,0.0,0.275,0.362,130.739,if i die young,the band perry,0
0.635,0.841,-5.379,0.0422,0.0134,0.0,0.0622,0.424,109.021,just the way you are,bruno mars,0
0.56,0.925,-5.48,0.0362,0.0372,0.0,0.104,0.178,135.009,the catalyst,linkin park,0
0.43,0.703,-5.52,0.0342,0.0465,0.0,0.0809,0.328,149.873,september,daughtry,0
0.605,0.629,-5.051,0.0279,0.437,0.0,0.097,0.308,99.894,the man who can't be moved,the script,0
0.531,0.549,-7.895,0.0378,0.363,0.0,0.118,0.681,171.781,rhythm of love,plain white t's,0
0.517,0.492,-8.05,0.0272,0.0275,3.19e-05,0.0873,0.455,138.585,little lion man,mumford & sons,0
0.65,0.817,-3.826,0.0441,0.00124,1.14e-05,0.658,0.728,126.024,last friday night (t.g.i.f.),katy perry,0
0.487,0.961,-4.139,0.132,0.0415,1.15e-06,0.553,0.323,170.005,waiting for the end,linkin park,0
0.508,0.883,-4.567,0.329,0.0617,0.0,0.158,0.717,173.566,empire state of mind,glee cast,0
0.729,0.804,-5.183,0.0329,0.00363,3.12e-06,0.11,0.749,122.021,telephone,glee cast,0
0.791,0.721,-5.588,0.094,0.259,0.0,0.104,0.66,87.032,billionaire,glee cast,0
0.606,0.74,-5.401,0.056,0.131,0.0,0.0797,0.485,132.582,toxic,glee cast,0
0.778,0.839,-7.795,0.0944,0.0852,0.000133,0.396,0.535,110.005,i'm a slave 4 u,glee cast,0
0.385,0.98,-2.764,0.0683,0.00021,0.0034,0.369,0.61,165.932,na na na (na na na na na na na na na),my chemical romance,0
0.241,0.552,-8.352,0.032,0.564,0.211,0.892,0.068,77.939,i want to hold your hand,glee cast,0
0.363,0.71,-3.08,0.0308,0.216,0.0,0.121,0.383,170.113,like we used to,a rocket to the moon,0
0.632,0.468,-8.089,0.0412,0.541,0.0,0.165,0.669,130.052,lucky,glee cast,0
0.27,0.575,-7.51,0.0632,0.762,0.0,0.908,0.313,69.142,happy days are here again / get happy,glee cast,0
0.637,0.867,-3.686,0.05,0.143,0.0,0.11,0.652,124.069,firework,katy perry,0
0.517,0.711,-5.84,0.0627,0.000763,7.15e-06,0.568,0.582,108.846,tighten up,the black keys,0
0.557,0.406,-7.083,0.0278,0.742,0.0,0.113,0.222,131.96,i won't let go,rascal flatts,0
0.637,0.768,-6.888,0.0318,0.0335,7.77e-06,0.161,0.459,144.914,marry you,glee cast,0
0.606,0.719,-6.77,0.039,0.00864,0.0,0.0765,0.366,108.985,just the way you are,glee cast,0
0.476,0.922,-4.313,0.0609,0.0123,0.0,0.253,0.591,167.916,maybe,sick puppies,0
0.382,0.81,-5.696,0.0677,0.312,4.69e-06,0.741,0.352,150.06,dog days are over,glee cast,0
0.315,0.418,-9.146,0.0299,0.131,0.000679,0.0836,0.237,129.116,christmas lights,coldplay,0
0.459,0.77,-5.993,0.0472,0.0765,0.0,0.0879,0.168,110.706,(i've had) the time of my life,glee cast,0
0.73,0.769,-5.114,0.0298,0.138,0.0,0.0473,0.507,104.948,rolling in the deep,adele,0
0.55,0.674,-5.248,0.0277,0.0881,0.0,0.0873,0.248,108.037,need you now,glee cast,0
0.633,0.822,-5.011,0.0722,0.00846,0.0,0.141,0.633,122.993,thriller / heads will roll,glee cast,0
0.462,0.778,-4.365,0.0313,0.0226,0.0,0.108,0.219,77.004,when you're young,3 doors down,0
0.592,0.499,-9.463,0.0375,0.0536,4.52e-05,0.113,0.346,141.937,the cave,mumford & sons,0
0.586,0.835,-5.117,0.146,0.00387,0.0,0.304,0.492,123.936,born this way,lady gaga,1
0.508,0.752,-8.823,0.0521,0.435,0.0,0.939,0.381,124.949,silly love songs,glee cast,0
0.391,0.892,-5.226,0.0545,0.0112,0.0,0.733,0.414,90.155,fat bottomed girls,glee cast,0
0.847,0.772,-4.763,0.0692,0.196,0.0,0.24,0.914,127.381,p.y.t. (pretty young thing),glee cast,0
0.741,0.817,-5.556,0.09,0.133,0.0,0.0965,0.564,129.972,baby,glee cast,0
0.556,0.319,-8.251,0.0281,0.893,0.0,0.0996,0.294,135.187,someone like you,adele,0
0.603,0.67,-3.882,0.0249,0.00408,1.68e-06,0.112,0.446,107.993,set fire to the rain,adele,0
0.507,0.728,-4.874,0.0382,2.52e-05,7.41e-05,0.0725,0.535,138.19,rope,foo fighters,0
0.701,0.864,-4.351,0.0631,0.00331,0.0,0.0421,0.811,106.032,loser like me,glee cast,1
0.471,0.549,-5.696,0.0315,0.331,0.0,0.0729,0.141,83.681,get it right,glee cast,0
0.682,0.927,-2.915,0.0479,0.0843,0.0,0.149,0.744,101.019,who says,selena gomez & the scene,0
0.446,0.423,-8.175,0.0366,0.822,0.0,0.105,0.19,176.165,candles,glee cast,0
0.463,0.755,-7.244,0.0634,0.11,4.89e-06,0.103,0.252,145.312,arms,christina perri,0
0.504,0.41,-5.86,0.0288,0.0438,0.00123,0.108,0.134,98.022,the story,sara ramirez,0
0.661,0.937,-3.83,0.0744,0.000967,1.58e-05,0.355,0.535,130.999,judas,lady gaga,1
0.686,0.783,-4.977,0.119,0.0764,0.0,0.163,0.814,99.978,tonight tonight,hot chelle rae,0
0.644,0.904,-4.532,0.0464,0.0295,0.0,0.0834,0.672,105.969,country girl (shake it for me),luke bryan,0
0.353,0.446,-6.044,0.0285,0.95,1.35e-05,0.132,0.211,155.476,turning tables,adele,0
0.343,0.484,-8.173,0.0361,0.112,0.0,0.125,0.336,75.46,i feel pretty / unpretty,glee cast,0
0.511,0.939,-6.039,0.0943,0.000163,0.0105,0.949,0.176,123.997,born this way,glee cast,0
0.326,0.263,-9.668,0.0375,0.599,2.3e-06,0.221,0.229,111.109,as if we never said goodbye,glee cast,0
0.733,0.71,-5.849,0.0292,0.145,0.115,0.0956,0.965,127.975,pumped up kicks,foster the people,0
0.589,0.87,-4.79,0.0321,0.0557,3e-06,0.205,0.577,120.99,don't stop,glee cast,0
0.502,0.948,-3.717,0.12,0.0101,4.49e-06,0.0809,0.102,139.979,closer to the edge,thirty seconds to mars,0
0.583,0.766,-6.47,0.0408,0.000348,0.0125,0.108,0.395,127.95,the edge of glory,lady gaga,1
0.277,0.402,-5.964,0.031,0.856,0.0,0.469,0.16,74.193,jar of hearts,glee cast,0
0.538,0.721,-4.641,0.0534,0.2,0.000337,0.332,0.33,123.421,back to black,glee cast,0
0.689,0.796,-5.472,0.0406,0.000599,0.0,0.12,0.856,118.03,light up the world,glee cast,0
0.477,0.687,-5.721,0.0468,0.291,0.0,0.118,0.421,167.947,pretending,glee cast,0
0.359,0.601,-5.525,0.0335,0.233,0.0,0.127,0.263,161.618,as long as you're there,glee cast,0
0.484,0.727,-6.107,0.0358,0.198,0.00204,0.107,0.216,120.066,iridescent,linkin park,0
0.858,0.678,-3.87,0.0469,0.0761,0.0,0.0741,0.922,117.009,love you like a love song,selena gomez & the scene,0
0.762,0.508,-9.112,0.0919,0.0584,0.00126,0.16,0.37,93.51,novacane,frank ocean,0
0.234,0.865,-5.131,0.0516,3.62e-05,0.000532,0.289,0.194,137.107,walk,foo fighters,0
0.612,0.749,-5.014,0.0446,0.615,0.0,0.167,0.574,120.052,rumour has it,adele,0
0.468,0.996,-3.027,0.179,1.41e-05,0.0,0.26,0.094,75.978,under and over it,five finger death punch,0
0.699,0.732,-6.307,0.0304,0.0771,0.00198,0.131,0.676,120.028,lights,ellie goulding,0
0.448,0.885,-3.755,0.0562,0.111,3.65e-06,0.0476,0.134,178.151,ships in the night,mat kearney,0
0.667,0.718,-4.736,0.0605,0.0165,0.0,0.104,0.345,91.993,it girl,jason derulo,0
0.706,0.89,-4.447,0.0687,0.0588,0.00288,0.305,0.685,128.012,good feeling,flo rida,0
0.626,0.913,-4.452,0.0317,0.00635,0.0,0.293,0.946,113.045,drink in my hand,eric church,0
0.572,0.835,-6.826,0.0516,0.337,0.0,0.082,0.468,150.014,it will rain,bruno mars,0
0.446,0.9,-3.541,0.0489,0.000102,1.89e-05,0.0404,0.88,187.961,when we stand together,nickelback,0
0.541,0.889,-3.997,0.049,0.00642,1.71e-05,0.02,0.902,167.995,after midnight,blink-182,0
0.561,0.826,-5.842,0.0972,0.00289,0.0,0.432,0.499,141.98,calling all the monsters,china anne mcclain,0
0.426,0.908,-3.437,0.0504,0.00686,0.0,0.167,0.16,150.979,crawling back to you,daughtry,0
0.458,0.821,-5.076,0.0334,0.000594,9.46e-05,0.161,0.323,144.46,heartbeat,the fray,0
0.696,0.734,-5.294,0.0298,0.0485,0.0,0.183,0.711,107.987,criminal,britney spears,0
0.691,0.795,-4.021,0.0355,0.000812,1.02e-06,0.156,0.876,133.971,the one that got away,katy perry,0
0.623,0.668,-7.282,0.0531,0.475,0.0,0.0862,0.823,161.948,mistletoe,justin bieber,0
0.421,0.407,-7.445,0.0267,0.309,0.000961,0.11,0.161,139.028,a thousand years,christina perri,0
0.356,0.872,-7.837,0.068,0.00417,0.00975,0.0997,0.607,166.3,lonely boy,the black keys,0
0.483,0.844,-5.62,0.0833,0.0331,0.0,0.133,0.772,185.998,storm warning,hunter hayes,0
0.618,0.643,-4.086,0.0297,0.569,0.0,0.443,0.722,128.992,uptown girl,glee cast,0
0.64,0.896,-3.221,0.079,0.275,0.0,0.147,0.751,123.071,rumour has it / someone like you,glee cast,0
0.508,0.832,-4.395,0.032,0.000372,0.0,0.0859,0.404,136.004,lullaby,nickelback,0
0.687,0.756,-3.601,0.0596,0.00335,0.0,0.0663,0.623,130.043,i kissed a girl,glee cast,0
0.56,0.936,-5.835,0.0439,0.00847,0.0,0.161,0.371,112.96,tongue tied,grouplove,0
0.378,0.554,-6.086,0.0497,0.0504,0.0,0.199,0.523,91.977,we are young,glee cast,0
0.563,0.913,-4.384,0.225,0.00773,0.0,0.127,0.311,128.083,survivor / i will survive,glee cast,0
0.497,0.731,-5.427,0.0327,0.00085,6.96e-06,0.261,0.558,115.988,do they know it's christmas?,glee cast,0
0.483,0.303,-10.058,0.0429,0.694,0.0,0.115,0.139,133.406,i won't give up,jason mraz,1
0.722,0.851,-3.873,0.0639,0.0319,0.0,0.108,0.452,126.885,glad you came,the wanted,0
0.467,0.749,-6.086,0.0525,0.149,7.44e-06,0.0865,0.0975,127.887,without you,glee cast,0
0.783,0.58,-6.548,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,call me maybe,carly rae jepsen,0
0.726,0.787,-2.494,0.0737,0.009,0.0,0.0596,0.888,124.99,what makes you beautiful,one direction,0
0.533,0.721,-7.309,0.0417,0.0338,6.24e-06,0.115,0.225,128.972,cough syrup,young the giant,0
0.471,0.924,-3.906,0.0586,0.00301,0.0,0.313,0.725,154.961,everybody talks,neon trees,0
0.519,0.969,-2.34,0.0662,9.03e-05,0.0,0.111,0.48,77.011,bully,shinedown,0
0.709,0.795,-4.765,0.0713,0.000503,1.08e-05,0.222,0.597,120.01,she doesn't mind,sean paul,0
0.446,0.76,-4.725,0.0321,0.0159,0.0,0.319,0.346,103.295,little talks,of monsters and men,0
0.585,0.972,-4.45,0.0534,0.0143,0.0,0.0707,0.585,110.006,burn it down,linkin park,0
0.414,0.475,-7.692,0.0299,0.268,0.0,0.0816,0.3,169.726,wanted,hunter hayes,0
0.606,0.826,-6.04,0.0307,0.0256,1.56e-05,0.117,0.322,121.04,home,phillip phillips,1
0.682,0.471,-9.182,0.0301,0.765,0.0,0.0908,0.421,79.907,ho hey,the lumineers,0
0.656,0.884,-4.748,0.0372,0.0162,0.0,0.144,0.86,105.009,it's time,imagine dragons,0
0.505,0.833,-4.632,0.0475,0.00772,7.9e-05,0.069,0.565,130.121,gold on the ceiling,the black keys,0
0.672,0.875,-3.728,0.0378,0.0136,0.0,0.279,0.676,118.014,she's so mean,matchbox twenty,0
0.484,0.943,-4.364,0.0647,3.77e-05,0.00452,0.593,0.345,143.933,promises,nero,0
0.546,0.98,-3.02,0.0619,0.0154,0.0,0.31,0.478,120.037,lost in the echo,linkin park,0
0.721,0.339,-11.195,0.0532,0.409,0.00153,0.0973,0.2,129.83,thinkin bout you,frank ocean,0
0.448,0.784,-3.686,0.0627,0.106,0.000108,0.668,0.236,136.245,radioactive,imagine dragons,0
0.669,0.723,-5.2,0.0346,0.213,0.0,0.523,0.269,124.925,let me love you (until you learn to love yourself),ne-yo,0
0.486,0.769,-5.14,0.0341,0.0119,0.00832,0.197,0.393,131.286,i will wait,mumford & sons,0
0.427,0.773,-4.222,0.115,0.00605,4.02e-06,0.0396,0.695,171.806,oh love,green day,0
0.467,0.815,-7.929,0.0524,0.0198,1.23e-06,0.118,0.335,140.047,feel again,onerepublic,0
0.346,0.552,-6.864,0.0282,0.417,0.0,0.114,0.0789,75.881,skyfall,adele,1
0.726,0.698,-4.165,0.0431,0.049,0.0,0.309,0.867,143.994,locked out of heaven,bruno mars,0
0.596,0.544,-11.759,0.0362,0.604,0.017,0.262,0.262,115.022,stubborn love,the lumineers,0
0.303,0.116,-15.723,0.0552,0.888,0.0,0.144,0.196,85.473,on my own,samantha barks,0
0.491,0.688,-6.05,0.0453,0.0849,0.0,0.111,0.279,140.072,if i lose myself,onerepublic,0
0.505,0.71,-3.015,0.0321,0.19,0.00025,0.269,0.428,89.938,demons,imagine dragons,0
0.535,0.661,-7.139,0.0304,0.46,0.0,0.142,0.596,148.121,wagon wheel,darius rucker,0
0.557,0.924,-4.341,0.064,0.0271,3.32e-06,0.537,0.566,151.988,my songs know what you did in the dark (light em up),fall out boy,0
0.452,0.794,-5.151,0.0483,0.0111,0.00182,0.416,0.282,137.825,harlem shake,baauer,1
0.671,0.828,-2.907,0.053,0.00304,0.00287,0.352,0.57,127.976,alive,krewella,0
0.504,0.785,-4.802,0.104,0.0738,0.0,0.239,0.502,173.968,heart attack,demi lovato,0
0.431,0.373,-10.76,0.0277,0.16,1.41e-05,0.259,0.0884,85.548,hey pretty girl,kip moore,0
0.562,0.964,-2.991,0.072,0.000539,1.57e-06,0.579,0.41,138.063,the phoenix,fall out boy,0
0.878,0.723,-3.334,0.102,0.00227,0.0,0.0516,0.619,126.01,gentleman,psy,0
0.552,0.783,-4.138,0.0504,0.00887,0.00026,0.0954,0.575,79.984,come & get it,selena gomez,0
0.602,0.923,-3.763,0.044,0.0098,0.0,0.0561,0.765,136.01,still into you,paramore,0
0.551,0.836,-3.838,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063,brave,sara bareilles,0
0.655,0.819,-4.852,0.0316,0.000176,0.00374,0.104,0.766,117.956,safe and sound,capital cities,0
0.612,0.807,-2.81,0.0336,0.0495,0.0177,0.101,0.398,124.053,sweater weather,the neighbourhood,0
0.664,0.705,-4.972,0.0382,0.0654,0.0,0.118,0.477,122.016,counting stars,onerepublic,0
0.525,0.858,-4.551,0.0355,0.0466,0.0,0.102,0.57,87.029,drunk last night,eli young band,0
0.521,0.57,-5.567,0.0245,0.0254,1.17e-06,0.0757,0.608,169.995,easy,sheryl crow,0
0.499,0.843,-2.224,0.113,0.0138,0.0,0.124,0.533,127.932,live for the night,krewella,0
0.58,0.916,-4.357,0.0387,0.000295,0.0255,0.126,0.68,118.002,hail to the king,avenged sevenfold,0
0.559,0.777,-5.031,0.0432,0.31,0.0,0.105,0.329,87.016,burn,ellie goulding,0
0.656,0.877,-3.231,0.0342,0.345,0.0,0.349,0.894,105.018,vivir mi vida,marc anthony,0
0.445,0.541,-7.36,0.0736,0.359,0.0,0.109,0.217,76.289,let her go,passenger,0
0.68,0.711,-6.371,0.0414,0.0918,0.0,0.241,0.571,127.436,pompeii,bastille,0
0.422,0.264,-7.064,0.0322,0.922,0.0,0.132,0.331,119.93,all of me,john legend,0
0.555,0.682,-5.711,0.0269,0.0029,0.0,0.0662,0.383,105.987,waiting for superman,daughtry,0
0.569,0.695,-5.808,0.0423,0.00148,0.00221,0.376,0.506,125.098,you make me,avicii,0
0.676,0.857,-6.7,0.0391,0.00149,0.674,0.307,0.0378,128.01,animals,martin garrix,0
0.523,0.847,-5.888,0.028,0.00309,1.21e-05,0.146,0.475,155.032,sirens,pearl jam,0
0.708,0.843,-2.66,0.314,0.397,0.0,0.799,0.625,148.14,rap god,eminem,1
